9222,9222,Jet Airways,06/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,15:00,2023/6/7 19:00,28h,1 stop,In-flight meal not included,10262,2073
9223,9223,IndiGo,03/05/2019,Chennai,Kolkata,MAA â†?CCU,22:05,2023/5/4 0:25,2h 20m,non-stop,No info,5277,1355
9224,9224,Jet Airways,09/06/2019,Banglore,Delhi,BLR â†?DEL,17:45,20:45,3h,non-stop,No info,8016,1713
9225,9225,Air India,12/03/2019,Mumbai,Hyderabad,BOM â†?AMD â†?ISK â†?HYD,5:30,14:50,9h 20m,2 stops,No info,11342,622
9226,9226,Jet Airways,12/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,2023/6/13 4:40,22h 10m,1 stop,In-flight meal not included,7594,2196
9227,9227,Air Asia,03/06/2019,Banglore,Delhi,BLR â†?DEL,11:10,13:55,2h 45m,non-stop,No info,4483,1713
9228,9228,Jet Airways,18/05/2019,Delhi,Cochin,DEL â†?ATQ â†?BOM â†?COK,20:00,2023/5/19 4:25,8h 25m,2 stops,No info,16263,2073
9229,9229,Air India,12/05/2019,Kolkata,Banglore,CCU â†?DEL â†?COK â†?BLR,10:00,2023/5/13 1:20,15h 20m,2 stops,No info,13243,2196
9230,9230,Jet Airways,12/06/2019,Banglore,Delhi,BLR â†?DEL,6:00,8:45,2h 45m,non-stop,In-flight meal not included,6478,1713
9231,9231,Jet Airways,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,23:05,2023/3/7 4:25,5h 20m,1 stop,No info,15764,2073
9232,9232,Air India,03/04/2019,Kolkata,Banglore,CCU â†?BBI â†?HYD â†?BLR,9:10,2023/4/4 4:40,19h 30m,2 stops,No info,4647,2196
9233,9233,Jet Airways,03/06/2019,Banglore,Delhi,BLR â†?DEL,19:50,22:50,3h,non-stop,No info,8016,1713
9234,9234,Air India,12/06/2019,Kolkata,Banglore,CCU â†?BLR,20:45,23:20,2h 35m,non-stop,No info,4145,2196
9235,9235,Multiple carriers,27/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:30,21:00,13h 30m,1 stop,No info,8055,2073
9236,9236,Air India,18/05/2019,Delhi,Cochin,DEL â†?HYD â†?BOM â†?COK,17:15,2023/5/19 19:15,26h,2 stops,No info,12409,2073
9237,9237,IndiGo,24/03/2019,Kolkata,Banglore,CCU â†?BLR,9:35,12:20,2h 45m,non-stop,No info,6038,2196
9238,9238,Air Asia,21/05/2019,Kolkata,Banglore,CCU â†?BLR,22:50,2023/5/22 1:20,2h 30m,non-stop,No info,4107,2196
9239,9239,Air India,21/05/2019,Delhi,Cochin,DEL â†?BHO â†?BOM â†?COK,5:55,2023/5/22 7:40,25h 45m,2 stops,No info,11911,2073
9240,9240,Jet Airways,01/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,22:50,2023/3/2 23:00,24h 10m,1 stop,No info,25735,2196
9241,9241,Air India,06/06/2019,Kolkata,Banglore,CCU â†?BOM â†?COK â†?BLR,9:25,2023/6/7 1:20,15h 55m,2 stops,No info,11458,2196
9242,9242,Air Asia,24/04/2019,Delhi,Cochin,DEL â†?BLR â†?COK,16:45,22:25,5h 40m,1 stop,No info,6152,2073
9243,9243,Jet Airways,09/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,21:10,2023/6/10 23:35,26h 25m,1 stop,In-flight meal not included,10844,2196
9244,9244,Vistara,24/05/2019,Chennai,Kolkata,MAA â†?CCU,17:45,20:05,2h 20m,non-stop,No info,11982,1355
9245,9245,Jet Airways,09/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,16:20,9h 50m,1 stop,No info,13941,2196
9246,9246,IndiGo,27/03/2019,Delhi,Cochin,DEL â†?HYD â†?COK,14:20,22:20,8h,1 stop,No info,6938,2073
9247,9247,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,13:25,2023/6/28 19:00,29h 35m,2 stops,No info,15339,2073
9248,9248,Jet Airways,03/03/2019,Delhi,Cochin,DEL â†?IDR â†?BOM â†?COK,5:25,2023/3/4 18:50,37h 25m,2 stops,No info,20064,2073
9249,9249,Multiple carriers,15/06/2019,Delhi,Cochin,DEL â†?HYD â†?COK,14:55,22:30,7h 35m,1 stop,In-flight meal not included,6093,2073
9250,9250,Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,19:00,2023/3/22 1:35,6h 35m,1 stop,No info,10885,2073
9251,9251,Air India,01/06/2019,Delhi,Cochin,DEL â†?BLR â†?COK,13:30,23:00,9h 30m,1 stop,No info,8907,2073
9252,9252,Jet Airways,06/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,20:45,14h 15m,1 stop,In-flight meal not included,9663,2196
9253,9253,IndiGo,27/04/2019,Delhi,Cochin,DEL â†?HYD â†?COK,5:05,12:10,7h 5m,1 stop,No info,7160,2073
9254,9254,Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:30,15:30,8h,1 stop,No info,11269,2073
9255,9255,Jet Airways,01/04/2019,Mumbai,Hyderabad,BOM â†?HYD,19:35,21:05,1h 30m,non-stop,No info,5678,622
9256,9256,Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM â†?HYD,2:55,4:20,1h 25m,non-stop,No info,5678,622
9257,9257,Air India,06/06/2019,Delhi,Cochin,DEL â†?BLR â†?COK,9:45,23:00,13h 15m,1 stop,No info,8907,2073
9258,9258,Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM â†?HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,3210,622
9259,9259,Air India,15/05/2019,Banglore,Delhi,BLR â†?DEL,6:10,8:55,2h 45m,non-stop,No info,6961,1713
9260,9260,Jet Airways,06/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,14:05,2023/3/7 8:15,18h 10m,1 stop,No info,14815,2196
9261,9261,Jet Airways,06/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:25,2023/5/7 22:05,25h 40m,1 stop,No info,11467,2196
9262,9262,Jet Airways,15/06/2019,Delhi,Cochin,DEL â†?NAG â†?BOM â†?COK,14:35,2023/6/16 12:35,22h,2 stops,In-flight meal not included,10919,2073
9263,9263,GoAir,03/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,14:25,19:35,5h 10m,1 stop,No info,9069,2073
9264,9264,SpiceJet,01/05/2019,Kolkata,Banglore,CCU â†?MAA â†?BLR,15:05,20:20,5h 15m,1 stop,No info,4649,2196
9265,9265,IndiGo,03/06/2019,Banglore,Delhi,BLR â†?DEL,18:25,21:20,2h 55m,non-stop,No info,4823,1713
9266,9266,Air India,21/05/2019,Kolkata,Banglore,CCU â†?MAA â†?BLR,14:35,2023/5/22 14:35,24h,1 stop,No info,6528,2196
9267,9267,Jet Airways,06/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,5:45,12:25,6h 40m,1 stop,No info,22270,2196
9268,9268,Jet Airways,09/03/2019,Delhi,Cochin,DEL â†?BDQ â†?BOM â†?COK,10:45,2023/3/10 4:25,17h 40m,2 stops,In-flight meal not included,15654,2073
9269,9269,Vistara,01/04/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:20,2023/4/2 22:55,26h 35m,1 stop,No info,7770,2196
9270,9270,IndiGo,03/05/2019,Kolkata,Banglore,CCU â†?BLR,4:40,7:15,2h 35m,non-stop,No info,4804,2196
9271,9271,Jet Airways,15/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,19:30,2023/6/16 12:35,17h 5m,2 stops,In-flight meal not included,10368,2073
9272,9272,IndiGo,03/03/2019,Delhi,Cochin,DEL â†?COK,21:05,2023/3/4 0:20,3h 15m,non-stop,No info,7673,2073
9273,9273,IndiGo,21/04/2019,Delhi,Cochin,DEL â†?COK,5:35,8:50,3h 15m,non-stop,No info,6015,2073
9274,9274,IndiGo,24/04/2019,Kolkata,Banglore,CCU â†?BLR,11:30,14:05,2h 35m,non-stop,No info,4804,2196
9275,9275,Jet Airways,15/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,20:00,2023/5/16 8:15,12h 15m,1 stop,No info,13941,2196
9276,9276,Air Asia,09/05/2019,Kolkata,Banglore,CCU â†?BBI â†?BLR,19:55,23:30,3h 35m,1 stop,No info,5162,2196
9277,9277,Air India,09/03/2019,Banglore,New Delhi,BLR â†?CCU â†?DEL,11:05,22:45,11h 40m,1 stop,No info,10657,2196
9278,9278,Jet Airways,09/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,16:30,23:35,7h 5m,1 stop,No info,14781,2196
9279,9279,IndiGo,03/04/2019,Mumbai,Hyderabad,BOM â†?HYD,19:05,20:35,1h 30m,non-stop,No info,2754,622
9280,9280,Air India,12/03/2019,Banglore,New Delhi,BLR â†?HYD â†?VGA â†?DEL,6:50,22:55,16h 5m,2 stops,No info,11474,2196
9281,9281,Jet Airways,18/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,18:55,2023/5/19 8:15,13h 20m,1 stop,In-flight meal not included,7757,2196
9282,9282,Jet Airways,03/04/2019,Mumbai,Hyderabad,BOM â†?HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,2228,622
9283,9283,Jet Airways,15/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,8:00,2023/3/16 8:15,24h 15m,1 stop,In-flight meal not included,10405,2196
9284,9284,GoAir,27/06/2019,Banglore,Delhi,BLR â†?DEL,7:45,10:40,2h 55m,non-stop,No info,3419,1713
9285,9285,Jet Airways,09/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,17:30,2023/6/10 12:35,19h 5m,1 stop,In-flight meal not included,10262,2073
9286,9286,Air India,09/06/2019,Mumbai,Hyderabad,BOM â†?HYD,13:55,15:25,1h 30m,non-stop,No info,3100,622
9287,9287,Jet Airways,09/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,2:15,2023/3/10 4:25,26h 10m,1 stop,In-flight meal not included,11848,2073
9288,9288,Air India,09/04/2019,Delhi,Cochin,DEL â†?BLR â†?COK,20:30,2023/4/10 8:15,11h 45m,1 stop,No info,5683,2073
9289,9289,Jet Airways,09/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,8:25,2023/5/10 12:00,27h 35m,1 stop,In-flight meal not included,9663,2196
9290,9290,Jet Airways,24/04/2019,Banglore,Delhi,BLR â†?DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544,1713
9291,9291,Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM â†?HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,4050,622
9292,9292,Vistara,09/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:20,2023/5/10 9:05,12h 45m,1 stop,No info,9187,2196
9293,9293,Vistara,01/04/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:20,2023/4/2 20:20,24h,1 stop,No info,8452,2196
9294,9294,Air India,18/05/2019,Kolkata,Banglore,CCU â†?BOM â†?COK â†?BLR,9:25,2023/5/19 1:20,15h 55m,2 stops,No info,11668,2196
9295,9295,Air India,09/06/2019,Delhi,Cochin,DEL â†?CCU â†?BOM â†?COK,14:25,2023/6/10 19:15,28h 50m,2 stops,No info,13381,2073
9296,9296,Multiple carriers,18/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:00,21:00,14h,1 stop,No info,8073,2073
9297,9297,Air Asia,01/03/2019,Kolkata,Banglore,CCU â†?BLR,10:20,12:55,2h 35m,non-stop,No info,5620,2196
9298,9298,Jet Airways,12/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,14:05,2023/6/13 4:40,14h 35m,1 stop,No info,12739,2196
9299,9299,Air Asia,03/05/2019,Kolkata,Banglore,CCU â†?BLR,19:55,22:25,2h 30m,non-stop,No info,5989,2196
9300,9300,Air India,21/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,9:25,2023/5/22 7:55,22h 30m,1 stop,No info,8891,2196
9301,9301,Jet Airways,27/04/2019,Banglore,Delhi,BLR â†?DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544,1713
9302,9302,Jet Airways,06/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,16:00,2023/6/7 19:00,27h,1 stop,In-flight meal not included,10262,2073
9303,9303,Vistara,21/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,17:00,2023/5/22 20:20,27h 20m,1 stop,No info,9345,2196
9304,9304,Vistara,01/03/2019,Banglore,New Delhi,BLR â†?DEL,19:40,22:20,2h 40m,non-stop,No info,21730,2196
9305,9305,IndiGo,15/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,9:15,21:00,11h 45m,1 stop,No info,6838,2073
9306,9306,Air India,12/03/2019,Mumbai,Hyderabad,BOM â†?DEL â†?HYD,21:00,2023/3/13 19:25,22h 25m,1 stop,No info,10943,622
9307,9307,IndiGo,18/06/2019,Banglore,Delhi,BLR â†?DEL,4:00,6:50,2h 50m,non-stop,No info,3943,1713
9308,9308,SpiceJet,18/06/2019,Banglore,Delhi,BLR â†?DEL,5:55,8:35,2h 40m,non-stop,No check-in baggage included,3573,1713
9309,9309,SpiceJet,15/05/2019,Kolkata,Banglore,CCU â†?BLR,9:00,11:25,2h 25m,non-stop,No check-in baggage included,3841,2196
9310,9310,Multiple carriers,21/05/2019,Delhi,Cochin,DEL â†?HYD â†?COK,9:45,18:10,8h 25m,1 stop,No info,9646,2073
9311,9311,Air India,18/03/2019,Delhi,Cochin,DEL â†?COK,18:05,21:10,3h 5m,non-stop,No info,4729,2073
9312,9312,Jet Airways,06/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,22:50,2023/3/7 9:30,10h 40m,1 stop,No info,17261,2196
9313,9313,Jet Airways,01/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,14:05,2023/5/2 10:05,20h,1 stop,No info,13941,2196
9314,9314,Jet Airways,21/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,21:10,2023/5/22 12:00,14h 50m,1 stop,In-flight meal not included,10844,2196
9315,9315,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,18:55,2023/3/25 16:20,21h 25m,1 stop,No info,14231,2196
9316,9316,Jet Airways,12/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,13:00,19:00,6h,1 stop,No info,14714,2073
9317,9317,SpiceJet,21/03/2019,Delhi,Cochin,DEL â†?PNQ â†?COK,8:45,13:15,4h 30m,1 stop,No info,6460,2073
9318,9318,Jet Airways,01/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:25,2023/5/2 23:35,27h 10m,1 stop,No info,11467,2196
9319,9319,IndiGo,03/05/2019,Banglore,Delhi,BLR â†?DEL,0:30,3:25,2h 55m,non-stop,No info,3943,1713
9320,9320,IndiGo,15/04/2019,Kolkata,Banglore,CCU â†?HYD â†?BLR,15:15,20:05,4h 50m,1 stop,No info,4775,2196
9321,9321,SpiceJet,06/04/2019,Kolkata,Banglore,CCU â†?BLR,9:00,11:25,2h 25m,non-stop,No check-in baggage included,3841,2196
9322,9322,Jet Airways,18/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,11:40,2023/3/16 7:40,20h,1 stop,No info,12284,2196
9323,9323,IndiGo,09/06/2019,Kolkata,Banglore,CCU â†?BLR,17:15,19:50,2h 35m,non-stop,No info,4804,2196
9324,9324,Jet Airways,24/06/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,13:25,2023/6/25 12:35,23h 10m,2 stops,No info,12819,2073
9325,9325,Jet Airways,03/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,18:15,2023/6/4 4:25,10h 10m,1 stop,No info,14714,2073
9326,9326,Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM â†?HYD,10:20,11:50,1h 30m,non-stop,No info,8040,622
9327,9327,Multiple carriers,15/05/2019,Delhi,Cochin,DEL â†?IDR â†?BOM â†?COK,15:05,2023/5/16 1:30,10h 25m,2 stops,No info,16840,2073
9328,9328,Jet Airways,06/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,22:50,2023/5/7 4:25,5h 35m,1 stop,No info,15554,2073
9329,9329,GoAir,15/04/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:35,19:35,9h,1 stop,No info,5752,2073
9330,9330,Vistara,09/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,17:00,2023/5/10 10:45,17h 45m,1 stop,No info,8452,2196
9331,9331,Multiple carriers,27/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,8:00,19:15,11h 15m,1 stop,In-flight meal not included,11761,2073
9332,9332,Multiple carriers,27/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,13:00,19:15,6h 15m,1 stop,No info,14848,2073
9333,9333,Jet Airways,03/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,5:30,19:00,13h 30m,2 stops,In-flight meal not included,10368,2073
9334,9334,Air India,18/05/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,16:40,2023/5/19 19:15,26h 35m,2 stops,No info,9863,2073
9335,9335,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262,2073
9336,9336,Vistara,06/06/2019,Banglore,Delhi,BLR â†?DEL,7:00,9:40,2h 40m,non-stop,No info,4668,1713
9337,9337,Multiple carriers,15/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,11:25,19:00,7h 35m,1 stop,No info,9103,2073
9338,9338,Jet Airways,12/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,21:50,2023/6/13 12:35,14h 45m,1 stop,In-flight meal not included,10262,2073
9339,9339,GoAir,27/06/2019,Delhi,Cochin,DEL â†?AMD â†?COK,7:25,13:35,6h 10m,1 stop,No info,4525,2073
9340,9340,Air India,27/04/2019,Banglore,Delhi,BLR â†?DEL,10:00,12:45,2h 45m,non-stop,No info,5228,1713
9341,9341,Jet Airways,06/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,21:25,2023/3/7 5:05,7h 40m,1 stop,No info,19225,2196
9342,9342,Jet Airways,09/05/2019,Mumbai,Hyderabad,BOM â†?HYD,10:20,11:50,1h 30m,non-stop,No info,8040,622
9343,9343,Jet Airways,21/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,14:00,2023/3/22 4:25,14h 25m,1 stop,In-flight meal not included,7438,2073
9344,9344,Multiple carriers,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,4:00,15:30,11h 30m,1 stop,No info,13135,2073
9345,9345,IndiGo,09/05/2019,Delhi,Cochin,DEL â†?COK,14:25,17:40,3h 15m,non-stop,No info,6015,2073
9346,9346,Multiple carriers,18/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,17:00,2023/5/19 1:30,8h 30m,1 stop,No info,8283,2073
9347,9347,SpiceJet,09/06/2019,Chennai,Kolkata,MAA â†?CCU,8:20,10:35,2h 15m,non-stop,No check-in baggage included,3543,1355
9348,9348,IndiGo,27/03/2019,Kolkata,Banglore,CCU â†?BLR,10:10,12:55,2h 45m,non-stop,No info,4148,2196
9349,9349,GoAir,15/03/2019,Banglore,New Delhi,BLR â†?GOI â†?DEL,15:45,20:15,4h 30m,1 stop,No info,7657,2196
9350,9350,IndiGo,12/05/2019,Kolkata,Banglore,CCU â†?BBI â†?BLR,19:35,23:15,3h 40m,1 stop,No info,5276,2196
9351,9351,Jet Airways,15/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,9:35,23:35,14h,1 stop,No info,14151,2196
9352,9352,Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM â†?HYD,10:20,11:50,1h 30m,non-stop,No info,8040,622
9353,9353,IndiGo,09/03/2019,Delhi,Cochin,DEL â†?HYD â†?MAA â†?COK,11:55,21:20,9h 25m,2 stops,No info,8378,2073
9354,9354,SpiceJet,09/06/2019,Chennai,Kolkata,MAA â†?CCU,9:45,12:00,2h 15m,non-stop,No check-in baggage included,3543,1355
9355,9355,IndiGo,12/06/2019,Banglore,Delhi,BLR â†?DEL,18:55,21:50,2h 55m,non-stop,No info,4823,1713
9356,9356,Jet Airways,15/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,18:55,2023/5/16 8:15,13h 20m,1 stop,No info,14388,2196
9357,9357,SpiceJet,09/06/2019,Chennai,Kolkata,MAA â†?CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543,1355
9358,9358,Jet Airways,12/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844,2196
9359,9359,Jet Airways,09/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,18:15,11h 45m,1 stop,In-flight meal not included,10844,2196
9360,9360,SpiceJet,12/06/2019,Delhi,Cochin,DEL â†?BLR â†?COK,17:55,22:50,4h 55m,1 stop,No info,4957,2073
9361,9361,IndiGo,15/05/2019,Delhi,Cochin,DEL â†?HYD â†?COK,7:35,16:10,8h 35m,1 stop,No info,6442,2073
9362,9362,Air India,15/05/2019,Delhi,Cochin,DEL â†?MAA â†?COK,17:20,2023/5/16 9:25,16h 5m,1 stop,No info,7480,2073
9363,9363,IndiGo,01/04/2019,Delhi,Cochin,DEL â†?BOM â†?COK,20:25,2023/4/2 1:30,5h 5m,1 stop,No info,5073,2073
9364,9364,Jet Airways,09/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,16:30,22:35,6h 5m,1 stop,No info,14781,2196
9365,9365,Multiple carriers,03/06/2019,Delhi,Cochin,DEL â†?HYD â†?COK,9:45,16:10,6h 25m,1 stop,No info,9646,2073
9366,9366,Jet Airways,01/04/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,16:20,9h 50m,1 stop,In-flight meal not included,7851,2196
9367,9367,SpiceJet,24/03/2019,Mumbai,Hyderabad,BOM â†?HYD,5:45,7:05,1h 20m,non-stop,No check-in baggage included,2175,622
9368,9368,Air India,09/05/2019,Kolkata,Banglore,CCU â†?DEL â†?AMD â†?BLR,10:00,2023/5/10 5:25,19h 25m,2 stops,No info,14424,2196
9369,9369,Jet Airways,12/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,9:40,19:00,9h 20m,2 stops,No info,13014,2073
9370,9370,Jet Airways,06/04/2019,Delhi,Cochin,DEL â†?BOM â†?COK,2:15,19:00,16h 45m,1 stop,In-flight meal not included,5177,2073
9371,9371,Multiple carriers,03/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:45,18:50,8h 5m,1 stop,No info,15135,2073
9372,9372,Air India,21/06/2019,Banglore,Delhi,BLR â†?DEL,21:05,23:55,2h 50m,non-stop,No info,5228,1713
9373,9373,Jet Airways,01/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,11:40,2023/3/2 5:05,17h 25m,1 stop,No info,22270,2196
9374,9374,SpiceJet,15/06/2019,Chennai,Kolkata,MAA â†?CCU,9:45,12:00,2h 15m,non-stop,No check-in baggage included,3543,1355
9375,9375,Jet Airways,18/05/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,23:05,2023/5/19 19:00,19h 55m,2 stops,No info,15129,2073
9376,9376,IndiGo,15/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,6:40,21:00,14h 20m,1 stop,No info,6093,2073
9377,9377,Jet Airways,18/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,14:05,20:20,6h 15m,1 stop,In-flight meal not included,11087,2196
9378,9378,Multiple carriers,27/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,9:00,21:00,12h,1 stop,No info,7408,2073
9379,9379,IndiGo,24/05/2019,Kolkata,Banglore,CCU â†?PNQ â†?BLR,21:00,2023/5/25 2:15,5h 15m,1 stop,No info,6534,2196
9380,9380,Jet Airways,18/05/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,5:30,2023/5/19 4:25,22h 55m,2 stops,In-flight meal not included,13029,2073
9381,9381,Jet Airways,18/06/2019,Banglore,Delhi,BLR â†?DEL,7:10,10:10,3h,non-stop,No info,8016,1713
9382,9382,Air India,12/03/2019,Mumbai,Hyderabad,BOM â†?MAA â†?HYD,5:55,19:10,13h 15m,1 stop,No info,8528,622
9383,9383,Air India,06/06/2019,Delhi,Cochin,DEL â†?HYD â†?BOM â†?COK,17:15,2023/6/7 19:15,26h,2 stops,No info,12760,2073
9384,9384,Air India,09/06/2019,Delhi,Cochin,DEL â†?HYD â†?BOM â†?COK,17:15,2023/6/10 19:15,26h,2 stops,No info,12199,2073
9385,9385,Multiple carriers,21/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:00,2023/5/22 1:30,15h 30m,1 stop,No info,14067,2073
9386,9386,Jet Airways,15/06/2019,Banglore,Delhi,BLR â†?DEL,17:45,20:45,3h,non-stop,No info,8016,1713
9387,9387,Air India,03/05/2019,Kolkata,Banglore,CCU â†?BLR,14:15,16:45,2h 30m,non-stop,No info,5510,2196
9388,9388,Air India,24/03/2019,Kolkata,Banglore,CCU â†?MAA â†?BLR,14:35,2023/3/25 14:35,24h,1 stop,No info,6241,2196
9389,9389,Air India,03/03/2019,Delhi,Cochin,DEL â†?MAA â†?COK,12:30,2023/3/4 9:25,20h 55m,1 stop,No info,16142,2073
9390,9390,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?NAG â†?BOM â†?COK,14:35,2023/6/28 12:35,22h,2 stops,In-flight meal not included,10919,2073
9391,9391,IndiGo,21/04/2019,Kolkata,Banglore,CCU â†?BLR,21:25,2023/4/22 0:05,2h 40m,non-stop,No info,4804,2196
9392,9392,IndiGo,15/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,11:25,21:00,9h 35m,1 stop,No info,6979,2073
9393,9393,Air India,18/04/2019,Delhi,Cochin,DEL â†?COK,14:10,17:10,3h,non-stop,No info,6094,2073
9394,9394,Air India,01/04/2019,Banglore,Delhi,BLR â†?DEL,17:00,19:45,2h 45m,non-stop,No info,5176,1713
9395,9395,Multiple carriers,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,13:00,21:00,8h,1 stop,In-flight meal not included,15136,2073
9396,9396,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,8:25,23:25,15h,1 stop,In-flight meal not included,10031,2196
9397,9397,Jet Airways,21/03/2019,Delhi,Cochin,DEL â†?IDR â†?BOM â†?COK,5:25,2023/3/22 18:50,37h 25m,2 stops,No info,12814,2073
9398,9398,Jet Airways,01/04/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,19:50,13h 20m,1 stop,No info,12681,2196
9399,9399,Multiple carriers,21/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:00,18:50,11h 50m,1 stop,No info,12402,2073
9400,9400,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,8:25,18:10,9h 45m,1 stop,No info,13759,2196
9401,9401,SpiceJet,18/06/2019,Chennai,Kolkata,MAA â†?CCU,17:45,20:05,2h 20m,non-stop,No info,3597,1355
9402,9402,Air Asia,21/05/2019,Banglore,Delhi,BLR â†?DEL,23:55,2023/5/22 2:45,2h 50m,non-stop,No info,3383,1713
9403,9403,Vistara,09/05/2019,Banglore,Delhi,BLR â†?DEL,9:45,12:35,2h 50m,non-stop,No info,4668,1713
9404,9404,Jet Airways,21/03/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,19:10,2023/3/23 4:25,33h 15m,2 stops,No info,10929,2073
